"acceptedScientificName","LON","LAT"
"""Jarava ichu Ruiz & Pav.""",-66.741055,-18.920972
"""Jarava ichu Ruiz & Pav.""",-66.852722,-18.576639
"""Jarava ichu Ruiz & Pav.""",-69.210278,-33.271667
"""Jarava ichu Ruiz & Pav.""",-69.036944,-34.590555
"""Jarava ichu Ruiz & Pav.""",-64.554444,-21.6975
"""Jarava ichu Ruiz & Pav.""",-66.145278,-17.326389
"""Jarava ichu Ruiz & Pav.""",-84.162829,9.902242
"""Jarava ichu Ruiz & Pav.""",-79.198675,-4.037085
"""Jarava ichu Ruiz & Pav.""",-78.86666,-1.46666
"""Jarava ichu Ruiz & Pav.""",-65.222222,-23.182778
"""Jarava ichu Ruiz & Pav.""",-65.710833,-23.730833
"""Jarava ichu Ruiz & Pav.""",-76.6,-11.46
"""Jarava ichu Ruiz & Pav.""",-65.249444,-22.888333
"""Jarava ichu Ruiz & Pav.""",-64.748889,-17.820833
"""Jarava ichu Ruiz & Pav.""",-64.76805,-17.81138
"""Jarava ichu Ruiz & Pav.""",-79.391808,-4.210815
"""Jarava ichu Ruiz & Pav.""",-72.73636,-15.58757
"""Jarava ichu Ruiz & Pav.""",-73.785944,5.208556
"""Jarava ichu Ruiz & Pav.""",-72.3461,6.45306
"""Jarava ichu Ruiz & Pav.""",-78.43719,-0.683754
"""Jarava ichu Ruiz & Pav.""",-71.6366,-16.1296
"""Jarava ichu Ruiz & Pav.""",-71.385,-15.4906
"""Jarava ichu Ruiz & Pav.""",-71.636667,-16.129722
"""Jarava ichu Ruiz & Pav.""",-66.13333,-17.31666
"""Jarava ichu Ruiz & Pav.""",-73.845,5.11743
"""Jarava ichu Ruiz & Pav.""",-79.197956,-3.987757
"""Jarava ichu Ruiz & Pav.""",-73.550333,5.669333
"""Jarava ichu Ruiz & Pav.""",-74.01175,4.741278
"""Jarava ichu Ruiz & Pav.""",-78.6,-1.7
"""Jarava ichu Ruiz & Pav.""",-66.796523,-19.20231
"""Jarava ichu Ruiz & Pav.""",-68.92061,-18.460094
"""Jarava ichu Ruiz & Pav.""",-68.966749,-18.111618
"""Jarava ichu Ruiz & Pav.""",-73.77,5.42
"""Jarava ichu Ruiz & Pav.""",-73.725778,5.446667
"""Jarava ichu Ruiz & Pav.""",-73.707139,5.281861
"""Jarava ichu Ruiz & Pav.""",-73.275,5.73825
"""Jarava ichu Ruiz & Pav.""",-78.86666,-1.5
"""Jarava ichu Ruiz & Pav.""",-66,-25.2
"""Jarava ichu Ruiz & Pav.""",-73.9855,-14.792
"""Jarava ichu Ruiz & Pav.""",-73.987,-14.7978
"""Jarava ichu Ruiz & Pav.""",-73.7383,-15.1075
"""Jarava ichu Ruiz & Pav.""",-74.51,-14.6899
"""Jarava ichu Ruiz & Pav.""",-74.3552,-14.3369
"""Jarava ichu Ruiz & Pav.""",-65.73333,-24.76666
"""Jarava ichu Ruiz & Pav.""",-65.66666,-24.88333
"""Jarava ichu Ruiz & Pav.""",-65.76666,-26.95
